"actid"	"subid"	"timeBodyAccelerometermagnitude-mean"	"timeGravityAccelerometermagnitude-mean"	"timeBodyAccelerometerJerkmagnitude-mean"	"timeBodygyroscopemagnitude-mean"	"timeBodygyroscopeJerkmagnitude-mean"	"frequencyBodyAccelerometermagnitude-mean"	"frequencybodyAccelerometerJerkmagnitude-mean"	"frequencybodygyroscopemagnitude-mean"	"frequencybodygyroscopeJerkmagnitude-mean"	"acttype"
3	9	0.20165049	0.20165049	-0.1668445	-0.19153322	-0.44749294	0.19981069	0.0033714914	-0.33359219	-0.42397815	"WALKING_DOWNSTAIRS"
3	18	-0.33875524	-0.33875524	-0.51518327	-0.27065305	-0.70064641	-0.44198679	-0.54191951	-0.3720861	-0.73158893	"WALKING_DOWNSTAIRS"
3	8	0.23030573	0.23030573	0.38584045	-0.0035817624	-0.03644115	0.30670116	0.40557856	0.070284648	-0.0079690553	"WALKING_DOWNSTAIRS"
3	9	0.28429666	0.28429666	-0.045290924	-0.23959371	-0.35823044	0.41339834	0.10916183	-0.28501124	-0.39509221	"WALKING_DOWNSTAIRS"
3	9	0.14320943	0.14320943	-0.12140347	-0.15513486	-0.40090398	0.3945765	0.13236656	-0.28940319	-0.28467369	"WALKING_DOWNSTAIRS"
3	11	0.15425633	0.15425633	-0.17997541	0.089375363	-0.56102409	0.038129372	-0.11823474	0.20864949	-0.60476771	"WALKING_DOWNSTAIRS"
3	28	0.025851734	0.025851734	-0.24466587	-0.18178308	-0.44024051	0.10592492	-0.18121851	-0.47092914	-0.60010039	"WALKING_DOWNSTAIRS"
3	22	0.33733481	0.33733481	-0.049477704	-0.1779299	-0.48736084	0.0037336838	-0.040353744	-0.36562116	-0.55386289	"WALKING_DOWNSTAIRS"
3	23	0.19120121	0.19120121	0.187919	0.27733822	-0.057346532	0.31230376	0.14443892	0.43837955	-0.030205556	"WALKING_DOWNSTAIRS"
3	1	-0.11052417	-0.11052417	-0.34033944	-0.35530764	-0.51761313	-0.073013232	-0.29062519	-0.4552681	-0.53238358	"WALKING_DOWNSTAIRS"
3	5	0.22203547	0.22203547	-0.047020809	-0.30408708	-0.4297515	0.18487217	-0.0096277825	-0.34877684	-0.4895409	"WALKING_DOWNSTAIRS"
3	5	0.18923937	0.18923937	-0.086539975	-0.21145899	-0.448463	0.056321893	0.023874182	-0.34602522	-0.4234103	"WALKING_DOWNSTAIRS"
3	5	0.14878625	0.14878625	-0.11515472	-0.26746489	-0.44176354	0.0384892	0.053836018	-0.31285437	-0.419981	"WALKING_DOWNSTAIRS"
3	28	-0.15288385	-0.15288385	-0.29908997	-0.10187752	-0.51711982	-0.025990574	-0.29717594	-0.40539994	-0.57118394	"WALKING_DOWNSTAIRS"
3	28	-0.028371182	-0.028371182	-0.17050622	-0.26040337	-0.4592986	0.21760163	-0.10959978	-0.41499521	-0.4671423	"WALKING_DOWNSTAIRS"
3	28	0.056522396	0.056522396	-0.13258338	-0.091250337	-0.42609824	0.21314792	-0.10196662	-0.28177828	-0.49072862	"WALKING_DOWNSTAIRS"
3	13	-0.0081725123	-0.0081725123	-0.053983862	-0.026906157	-0.42884676	0.10797642	-0.0050031149	-0.22278801	-0.46465108	"WALKING_DOWNSTAIRS"
3	13	-0.016878002	-0.016878002	-0.1179863	-0.26642794	-0.45220732	0.10471759	0.011721949	-0.30251397	-0.47688393	"WALKING_DOWNSTAIRS"
3	30	0.17732869	0.17732869	-0.19023155	0.051309245	-0.47729185	0.13610895	-0.0047195794	-0.24417096	-0.57480186	"WALKING_DOWNSTAIRS"
3	30	0.074705864	0.074705864	-0.19550405	-0.028463601	-0.51859447	0.1204901	-0.056337047	-0.43532839	-0.57277083	"WALKING_DOWNSTAIRS"
3	30	0.0608478	0.0608478	-0.21091538	-0.11978168	-0.50215102	0.079880138	-0.0096410447	-0.44399379	-0.55132444	"WALKING_DOWNSTAIRS"
3	30	-0.21268084	-0.21268084	-0.50654318	-0.26879875	-0.68904307	-0.29855118	-0.33362019	-0.54102986	-0.71967832	"WALKING_DOWNSTAIRS"
3	25	-0.17629217	-0.17629217	-0.49196511	-0.34768222	-0.66415253	-0.33695581	-0.42965223	-0.55152943	-0.68560247	"WALKING_DOWNSTAIRS"
3	25	-0.16616551	-0.16616551	-0.47692307	-0.33552931	-0.65114069	-0.35010029	-0.45868714	-0.53366947	-0.73736088	"WALKING_DOWNSTAIRS"
3	25	-0.20956653	-0.20956653	-0.46219877	-0.2009542	-0.66193006	-0.20683529	-0.36106689	-0.44104003	-0.73195741	"WALKING_DOWNSTAIRS"
3	25	-0.16928803	-0.16928803	-0.43148201	-0.23695969	-0.65843131	-0.1018337	-0.36455478	-0.37009998	-0.69717968	"WALKING_DOWNSTAIRS"
3	25	-0.10373855	-0.10373855	-0.41189145	-0.2597695	-0.63315314	-0.05056673	-0.36434909	-0.46692729	-0.66828449	"WALKING_DOWNSTAIRS"
3	25	-0.17488098	-0.17488098	-0.45336027	-0.22315602	-0.64422944	-0.19183918	-0.40884585	-0.47760634	-0.65904915	"WALKING_DOWNSTAIRS"
3	25	-0.18622764	-0.18622764	-0.48600701	-0.27772533	-0.67257376	-0.28293836	-0.44113862	-0.52708631	-0.72901736	"WALKING_DOWNSTAIRS"
3	25	-0.12742377	-0.12742377	-0.41679402	-0.23960407	-0.65859563	-0.13500017	-0.3989529	-0.60452317	-0.71437929	"WALKING_DOWNSTAIRS"
3	25	-0.12578195	-0.12578195	-0.39012452	-0.11840504	-0.6521661	-0.18380124	-0.4397106	-0.42316168	-0.72103192	"WALKING_DOWNSTAIRS"
3	25	-0.27242456	-0.27242456	-0.59390129	-0.15965617	-0.74775537	-0.42599989	-0.63110318	-0.5185077	-0.74376644	"WALKING_DOWNSTAIRS"
3	4	-0.13455384	-0.13455384	-0.37792388	-0.56284448	-0.65741618	-0.093468015	-0.30032871	-0.61388857	-0.71649741	"WALKING_DOWNSTAIRS"
3	4	-0.19577069	-0.19577069	-0.46389351	-0.51062361	-0.65525097	-0.22129213	-0.34161341	-0.5394118	-0.69613898	"WALKING_DOWNSTAIRS"
3	4	-0.16644989	-0.16644989	-0.34966353	-0.26289463	-0.612356	-0.1583921	-0.3134532	-0.31705568	-0.61156199	"WALKING_DOWNSTAIRS"
3	4	-0.11085754	-0.11085754	-0.3422632	-0.47547602	-0.67774202	-0.021799332	-0.27467192	-0.55171726	-0.6174885	"WALKING_DOWNSTAIRS"
3	4	-0.025695525	-0.025695525	-0.18887421	-0.50621309	-0.59149443	0.12427793	-0.19754204	-0.52349101	-0.57552886	"WALKING_DOWNSTAIRS"
3	4	-0.29785407	-0.29785407	-0.40425633	-0.49081818	-0.63689744	-0.35838801	-0.43241499	-0.51824121	-0.60248612	"WALKING_DOWNSTAIRS"
3	21	0.24079443	0.24079443	-0.056124041	-0.14488947	-0.48229761	0.26450472	0.25087606	-0.40153061	-0.51962568	"WALKING_DOWNSTAIRS"
3	4	-0.24265761	-0.24265761	-0.43827542	-0.5183941	-0.68066263	-0.30536227	-0.39123875	-0.63891843	-0.73129743	"WALKING_DOWNSTAIRS"
3	25	-0.29550441	-0.29550441	-0.5389845	-0.37500015	-0.68620629	-0.35726739	-0.52037296	-0.58970079	-0.73452681	"WALKING_DOWNSTAIRS"
3	4	-0.27617775	-0.27617775	-0.35711749	-0.37385288	-0.63727097	-0.17391071	-0.34736599	-0.49116698	-0.67944283	"WALKING_DOWNSTAIRS"
3	21	0.20661777	0.20661777	-0.035478084	-0.21508183	-0.44504144	0.27714164	0.12348303	-0.44759375	-0.42189943	"WALKING_DOWNSTAIRS"
3	21	0.0041449812	0.0041449812	-0.27001075	-0.044975091	-0.55444779	0.062326294	-0.0020640592	-0.41242954	-0.42558679	"WALKING_DOWNSTAIRS"
3	30	-0.089219847	-0.089219847	-0.27499548	-0.29333546	-0.58744493	-0.053449216	-0.13570558	-0.47769616	-0.61784805	"WALKING_DOWNSTAIRS"
3	30	-0.00032445217	-0.00032445217	-0.22439425	-0.19737535	-0.5502569	-0.054674035	-0.2448482	-0.49994291	-0.6241058	"WALKING_DOWNSTAIRS"
3	30	-0.049521765	-0.049521765	-0.267637	-0.035288713	-0.5797384	0.13312496	0.0073930172	-0.36616505	-0.61901655	"WALKING_DOWNSTAIRS"
3	30	-0.057230804	-0.057230804	-0.17560949	0.0038270266	-0.55196057	0.19462789	0.0029384089	-0.29817609	-0.60679036	"WALKING_DOWNSTAIRS"
3	22	0.27376903	0.27376903	-0.046095975	-0.18862526	-0.51642545	0.16658389	-0.037292213	-0.45198634	-0.61468288	"WALKING_DOWNSTAIRS"
3	5	0.18406244	0.18406244	-0.11297527	-0.34872118	-0.42083479	0.08384275	-0.020996386	-0.42756746	-0.54435018	"WALKING_DOWNSTAIRS"
3	21	0.14189775	0.14189775	-0.27909304	-0.29360668	-0.55488191	0.076181034	-0.11292994	-0.47147901	-0.61307076	"WALKING_DOWNSTAIRS"
3	10	0.23781521	0.23781521	0.012977562	-0.10604218	-0.46606574	0.24911437	0.13338299	-0.50736089	-0.50878498	"WALKING_DOWNSTAIRS"
3	1	0.12220578	0.12220578	0.019978718	-0.11303959	-0.26009906	0.2758551	0.21162113	-0.12501278	-0.13144583	"WALKING_DOWNSTAIRS"
3	17	0.22272642	0.22272642	-0.0035948689	-0.1107961	-0.31052633	0.18239643	0.055185462	-0.13352826	-0.23630945	"WALKING_DOWNSTAIRS"
3	30	0.24034511	0.24034511	-0.024289778	-0.059358949	-0.45327345	0.25580439	0.22439302	-0.277285	-0.5477163	"WALKING_DOWNSTAIRS"
3	30	0.20359276	0.20359276	-0.10120509	0.045803705	-0.47686489	0.14346617	0.1436349	-0.12439369	-0.48049785	"WALKING_DOWNSTAIRS"
3	29	0.2482015	0.2482015	0.017290727	0.044317385	-0.41365403	0.16655443	0.104261	-0.15276129	-0.47500705	"WALKING_DOWNSTAIRS"
3	8	0.10187027	0.10187027	0.04310354	-0.1371039	-0.31307404	0.15270775	0.094587705	-0.14847233	-0.3451431	"WALKING_DOWNSTAIRS"
3	6	0.43138819	0.43138819	0.26292935	0.2079621	0.28967088	0.49034565	0.32892693	0.2325263	0.083489144	"WALKING_DOWNSTAIRS"
3	6	0.48096384	0.48096384	0.44083574	0.3637324	0.48653077	0.71611401	0.71446285	0.65158172	0.56775736	"WALKING_DOWNSTAIRS"
3	30	-0.12817537	-0.12817537	-0.43644526	-0.089168751	-0.64450422	-0.23132546	-0.32009098	-0.38479258	-0.68842093	"WALKING_DOWNSTAIRS"
3	6	0.42873081	0.42873081	0.14596325	-0.18543976	-0.29364156	0.57991502	0.35264828	-0.29636524	-0.36832419	"WALKING_DOWNSTAIRS"
3	6	0.38523758	0.38523758	0.085063329	-0.26053219	-0.30628948	0.47861807	0.34156707	-0.30944113	-0.28974515	"WALKING_DOWNSTAIRS"
3	14	0.061076152	0.061076152	-0.044849614	0.21134997	-0.32160253	0.45132671	0.21734247	-0.11145838	-0.22985013	"WALKING_DOWNSTAIRS"
3	14	0.10018085	0.10018085	-0.014470504	0.079388664	-0.34448883	0.5491245	0.25417218	0.022870198	-0.25980224	"WALKING_DOWNSTAIRS"
3	14	0.042417781	0.042417781	-0.097725071	0.033157284	-0.38598133	0.3658789	0.039403577	-0.15932703	-0.43017292	"WALKING_DOWNSTAIRS"
3	14	0.090988482	0.090988482	-0.12531437	0.026908146	-0.41777003	0.21543558	-0.059649445	-0.42409066	-0.5189034	"WALKING_DOWNSTAIRS"
3	26	-0.066607981	-0.066607981	-0.31102492	-0.44276571	-0.52845124	-0.096807945	-0.37556094	-0.54793293	-0.61471239	"WALKING_DOWNSTAIRS"
3	21	0.17483782	0.17483782	-0.21214891	-0.30527826	-0.45310999	0.15484063	-0.040245932	-0.44311881	-0.40009245	"WALKING_DOWNSTAIRS"
3	26	0.030060698	0.030060698	-0.19026401	-0.39062609	-0.47319407	0.080946686	-0.22187409	-0.46677664	-0.57564878	"WALKING_DOWNSTAIRS"
3	21	0.17411	0.17411	-0.18968172	-0.055668503	-0.49166354	0.14629796	-0.077207665	-0.25849213	-0.49378617	"WALKING_DOWNSTAIRS"
3	21	0.097299642	0.097299642	-0.19775189	0.023314265	-0.4537012	0.17931084	-0.042366724	-0.26365307	-0.48563915	"WALKING_DOWNSTAIRS"
3	18	-0.24808455	-0.24808455	-0.40710479	-0.52406847	-0.67470546	-0.2123239	-0.36083564	-0.68756301	-0.75164476	"WALKING_DOWNSTAIRS"
3	18	-0.27345299	-0.27345299	-0.41634236	-0.29486562	-0.6508467	-0.16269728	-0.42289902	-0.53565643	-0.65554032	"WALKING_DOWNSTAIRS"
3	23	0.29566801	0.29566801	0.35486244	0.28963784	0.26979575	0.50933288	0.43286671	0.28498723	0.24151218	"WALKING_DOWNSTAIRS"
3	23	0.056844531	0.056844531	0.12154409	0.15256169	0.12945745	0.31879164	0.27915551	0.329634	0.34943606	"WALKING_DOWNSTAIRS"
3	21	0.27998676	0.27998676	-0.12573009	-0.25139993	-0.49497068	0.26885995	0.1185295	-0.4895987	-0.51550428	"WALKING_DOWNSTAIRS"
3	3	-0.16633	-0.16633	-0.29602043	-0.41036223	-0.52927676	-0.11608143	-0.29224022	-0.47189257	-0.57072825	"WALKING_DOWNSTAIRS"
3	26	0.2090742	0.2090742	-0.14419984	-0.28646523	-0.43310389	0.14096497	-0.17146559	-0.36296359	-0.50868973	"WALKING_DOWNSTAIRS"
3	26	0.067895	0.067895	-0.18922062	-0.24925582	-0.42039993	0.15820291	-0.14285662	-0.30828156	-0.38610359	"WALKING_DOWNSTAIRS"
3	26	0.19299479	0.19299479	-0.14323931	-0.29883898	-0.39860434	0.058734122	-0.17096147	-0.39925271	-0.5091007	"WALKING_DOWNSTAIRS"
3	26	0.16512165	0.16512165	-0.100892	-0.065810822	-0.39944805	0.16740449	-0.13771912	-0.22458291	-0.47985138	"WALKING_DOWNSTAIRS"
3	26	0.11862881	0.11862881	-0.092445353	-0.099131453	-0.37097372	0.056615921	-0.074823373	-0.15671625	-0.35290561	"WALKING_DOWNSTAIRS"
3	14	0.20114738	0.20114738	0.073671486	0.26157818	-0.29065294	0.6346941	0.46959074	-0.20119601	-0.33746891	"WALKING_DOWNSTAIRS"
3	14	0.20568502	0.20568502	0.15745722	0.039898455	-0.27739109	0.38062697	0.25601709	-0.21897114	-0.36433617	"WALKING_DOWNSTAIRS"
3	19	0.93718708	0.93718708	0.96809292	0.92761841	0.8926458	1	0.9871232	0.73293284	1	"WALKING_DOWNSTAIRS"
3	19	0.91708507	0.91708507	1	1	1	0.94615221	0.77182352	0.82778409	0.86685611	"WALKING_DOWNSTAIRS"
3	19	0.78138772	0.78138772	0.72674448	0.70856064	0.58596362	0.83928901	0.79069575	0.56132859	0.60839011	"WALKING_DOWNSTAIRS"
3	1	-0.025681958	-0.025681958	-0.11114242	0.069394797	-0.30103766	0.15786558	0.1285087	-0.18616832	-0.26776962	"WALKING_DOWNSTAIRS"
3	1	-0.07035973	-0.07035973	-0.20389863	-0.13360978	-0.41581756	0.010734004	-0.0068252185	-0.3709736	-0.40817548	"WALKING_DOWNSTAIRS"
3	8	0.13102448	0.13102448	0.30001141	0.087245639	-0.11888599	0.28157007	0.25940267	-0.071149186	-0.1463457	"WALKING_DOWNSTAIRS"
3	8	0.13842292	0.13842292	0.30379201	-0.055997126	-0.10619334	0.29858625	0.29709248	-0.11097634	-0.1311095	"WALKING_DOWNSTAIRS"
3	16	0.29654334	0.29654334	-0.10235245	-0.31016465	-0.55452241	0.16332699	0.056033173	-0.48042932	-0.56236483	"WALKING_DOWNSTAIRS"
3	16	0.13355345	0.13355345	-0.20722071	-0.25170815	-0.54805114	0.021094438	-0.24141199	-0.48616063	-0.61153477	"WALKING_DOWNSTAIRS"
3	9	-0.083113168	-0.083113168	-0.44350976	-0.24076577	-0.67147941	-0.19109858	-0.35276251	-0.51442347	-0.70359859	"WALKING_DOWNSTAIRS"
3	9	0.020330088	0.020330088	-0.3332515	-0.27063234	-0.59776581	-0.054999548	-0.20901625	-0.52166758	-0.64628048	"WALKING_DOWNSTAIRS"
3	9	0.021297264	0.021297264	-0.25048714	-0.30865236	-0.50471964	0.067959543	-0.13241666	-0.48786634	-0.56965792	"WALKING_DOWNSTAIRS"
3	6	0.4548195	0.4548195	0.34780387	0.24219825	0.19867789	0.43347753	0.41709226	0.38397659	0.061311893	"WALKING_DOWNSTAIRS"
3	8	0.0038519562	0.0038519562	-0.017875252	-0.05027137	-0.35805616	0.045585913	0.06614937	-0.18688818	-0.36486616	"WALKING_DOWNSTAIRS"
3	8	0.11599405	0.11599405	0.03721845	0.11082205	-0.25642646	0.22588166	0.17254361	-0.18857721	-0.28855337	"WALKING_DOWNSTAIRS"
3	30	0.18210811	0.18210811	-0.16804204	0.20973483	-0.47463509	0.23625085	0.017265604	-0.28056343	-0.53385108	"WALKING_DOWNSTAIRS"
3	27	0.09598716	0.09598716	-0.1233255	-0.15579604	-0.59133937	0.27325316	0.089927421	-0.55269113	-0.66935543	"WALKING_DOWNSTAIRS"
3	30	-0.10662921	-0.10662921	-0.43460565	-0.016318467	-0.65071613	-0.24798587	-0.36629751	-0.33237418	-0.67119483	"WALKING_DOWNSTAIRS"
3	6	0.26716065	0.26716065	0.15672623	0.13322755	0.09935348	0.4786786	0.26536946	0.43502776	0.24682913	"WALKING_DOWNSTAIRS"
3	6	0.32122047	0.32122047	0.20931269	-0.023710523	0.048682537	0.6009428	0.30101652	0.020964161	-0.024762741	"WALKING_DOWNSTAIRS"
3	6	0.41827551	0.41827551	0.28157514	0.10875271	0.13068475	0.48936725	0.28310266	0.059782902	0.015421032	"WALKING_DOWNSTAIRS"
3	30	-0.20928841	-0.20928841	-0.42647503	-0.18427872	-0.6641913	-0.17118181	-0.3664434	-0.4086407	-0.72154582	"WALKING_DOWNSTAIRS"
3	30	-0.10192547	-0.10192547	-0.36989383	-0.18584381	-0.66764004	-0.088847313	-0.26567426	-0.38613252	-0.73891835	"WALKING_DOWNSTAIRS"
3	30	-0.16322739	-0.16322739	-0.4594226	-0.15443275	-0.6782566	-0.20967774	-0.36983237	-0.46123801	-0.75385229	"WALKING_DOWNSTAIRS"
3	9	-0.0013226277	-0.0013226277	-0.31036835	-0.14371316	-0.62400322	0.062687905	-0.18975512	-0.46559744	-0.65120035	"WALKING_DOWNSTAIRS"
3	30	-0.20282818	-0.20282818	-0.51162788	-0.052505181	-0.66470067	-0.19442999	-0.36914478	-0.17400634	-0.74444404	"WALKING_DOWNSTAIRS"
3	30	-0.18848771	-0.18848771	-0.4616919	-0.041339305	-0.64222173	-0.1128062	-0.30120263	-0.41385523	-0.71228818	"WALKING_DOWNSTAIRS"
3	5	0.039699883	0.039699883	-0.22236659	-0.35822906	-0.4319533	-0.019999473	-0.15783691	-0.39305746	-0.41846855	"WALKING_DOWNSTAIRS"
3	5	0.053381233	0.053381233	-0.20819291	-0.22669866	-0.3597418	-0.033678526	-0.036150861	-0.36823984	-0.40880407	"WALKING_DOWNSTAIRS"
3	6	0.45544185	0.45544185	0.20085727	0.10383893	0.051878558	0.50806862	0.40346034	0.064808278	0.057213645	"WALKING_DOWNSTAIRS"
3	29	-0.11404037	-0.11404037	-0.33721342	-0.23343219	-0.67350565	-0.0065137871	-0.13893923	-0.64256087	-0.72338985	"WALKING_DOWNSTAIRS"
3	29	-0.12748023	-0.12748023	-0.36869684	-0.29209103	-0.6682943	-0.13649678	-0.18897728	-0.64813488	-0.741276	"WALKING_DOWNSTAIRS"
3	29	0.087624319	0.087624319	-0.12875803	-0.17108381	-0.57808552	0.11076706	0.013434397	-0.49942992	-0.65405151	"WALKING_DOWNSTAIRS"
3	29	0.0995325	0.0995325	-0.13907846	-0.27231489	-0.58313978	-0.010641448	-0.05267339	-0.58292133	-0.66070187	"WALKING_DOWNSTAIRS"
3	29	0.096324048	0.096324048	-0.15828467	0.057246237	-0.52939743	-0.0090635733	0.00098909057	-0.24616258	-0.57150791	"WALKING_DOWNSTAIRS"
3	29	0.085085591	0.085085591	-0.17406687	0.095832885	-0.55201901	0.082092091	0.016920359	-0.2252642	-0.55412868	"WALKING_DOWNSTAIRS"
3	11	0.087816334	0.087816334	-0.28294639	-0.11892717	-0.64942742	-0.12980185	-0.27184451	-0.4340504	-0.71229082	"WALKING_DOWNSTAIRS"
3	11	0.1266016	0.1266016	-0.24909922	-0.064608143	-0.62813874	-0.03689104	-0.19372526	-0.38373563	-0.69909552	"WALKING_DOWNSTAIRS"
3	9	0.25213254	0.25213254	-0.11781616	-0.12825758	-0.39102447	0.40592465	0.15785227	-0.26344059	-0.38849289	"WALKING_DOWNSTAIRS"
3	11	0.21766593	0.21766593	-0.14072746	-0.27438655	-0.57609194	0.071904725	-0.074254745	-0.4647412	-0.66809316	"WALKING_DOWNSTAIRS"
3	11	0.24509113	0.24509113	-0.098475001	-0.18111907	-0.55199632	0.1326755	-0.023639652	-0.43306427	-0.63293818	"WALKING_DOWNSTAIRS"
3	11	0.16969409	0.16969409	-0.14729429	-0.17319577	-0.57005301	0.056553481	-0.052747912	-0.45628527	-0.64985927	"WALKING_DOWNSTAIRS"
3	28	0.0076656294	0.0076656294	-0.23488457	-0.097975556	-0.43737093	-0.051989558	-0.2436507	-0.39102982	-0.5847543	"WALKING_DOWNSTAIRS"
3	19	0.7157075	0.7157075	0.60952298	0.61011251	0.38017337	0.71839792	0.68745967	0.34540672	0.31010385	"WALKING_DOWNSTAIRS"
3	8	0.10031324	0.10031324	0.16706254	0.0096736022	-0.27436459	0.24384852	0.12752003	-0.19829658	-0.28999504	"WALKING_DOWNSTAIRS"
3	24	0.12261246	0.12261246	-0.075882287	-0.24642355	-0.29972942	0.13974639	-0.12953811	-0.23223069	-0.24734728	"WALKING_DOWNSTAIRS"
3	24	0.005812551	0.005812551	-0.18078629	-0.21558259	-0.35151278	0.073019866	-0.15381309	-0.23221161	-0.27340228	"WALKING_DOWNSTAIRS"
3	24	-0.14848572	-0.14848572	-0.38697928	-0.17162328	-0.57316533	-0.1137336	-0.39334937	-0.47452419	-0.58344949	"WALKING_DOWNSTAIRS"
3	24	-0.078551272	-0.078551272	-0.26198568	-0.34038193	-0.51823062	-0.064425794	-0.16546526	-0.5011984	-0.46971648	"WALKING_DOWNSTAIRS"
3	24	-0.1564983	-0.1564983	-0.29605566	-0.29129278	-0.53731227	0.0049849624	-0.16013207	-0.40509024	-0.48343953	"WALKING_DOWNSTAIRS"
3	24	-0.19634925	-0.19634925	-0.36162037	-0.3296198	-0.55044472	-0.089991572	-0.369204	-0.39961803	-0.52315957	"WALKING_DOWNSTAIRS"
3	18	-0.31005746	-0.31005746	-0.47284627	-0.55455188	-0.74513086	-0.29169998	-0.40588401	-0.70939719	-0.8172233	"WALKING_DOWNSTAIRS"
3	30	-0.11439962	-0.11439962	-0.41648252	-0.20995955	-0.61314262	-0.18244426	-0.3227192	-0.43702389	-0.62908641	"WALKING_DOWNSTAIRS"
3	6	0.45766835	0.45766835	0.23581823	0.14749404	0.19298031	0.46321018	0.3127436	0.24843126	0.13345594	"WALKING_DOWNSTAIRS"
3	24	-0.024410314	-0.024410314	-0.22470031	-0.37725059	-0.47435619	-0.048194924	-0.19727286	-0.33737783	-0.43427143	"WALKING_DOWNSTAIRS"
3	30	-0.169073	-0.169073	-0.42322651	-0.28076643	-0.66473429	-0.097594508	-0.33863142	-0.53035121	-0.7436645	"WALKING_DOWNSTAIRS"
3	28	0.18273751	0.18273751	-0.16566856	-0.034182089	-0.33475659	0.13921339	-0.10017188	-0.23436815	-0.47139469	"WALKING_DOWNSTAIRS"
3	5	0.2385617	0.2385617	-0.050377965	-0.14370143	-0.43752405	0.1743978	0.00064705466	0.0048089666	-0.54410852	"WALKING_DOWNSTAIRS"
3	5	0.42761243	0.42761243	0.11380067	-0.10241426	-0.29902124	0.27259526	0.13817329	-0.17354973	-0.3618022	"WALKING_DOWNSTAIRS"
3	5	0.38707162	0.38707162	0.1537435	-0.12959647	-0.37234231	0.26014197	0.029609901	-0.26404891	-0.44953868	"WALKING_DOWNSTAIRS"
3	5	0.29218383	0.29218383	0.16275977	-0.033826479	-0.38301941	0.26241527	0.25250944	-0.13704576	-0.31205406	"WALKING_DOWNSTAIRS"
3	5	0.25654909	0.25654909	0.1609812	-0.16166935	-0.31628304	0.38231578	0.33496007	-0.056969913	-0.30342522	"WALKING_DOWNSTAIRS"
3	5	0.26571495	0.26571495	0.056657589	-0.20153487	-0.34241787	0.2377027	0.045093925	-0.30282696	-0.44720109	"WALKING_DOWNSTAIRS"
3	5	0.31882557	0.31882557	0.09544383	-0.10794005	-0.33222507	0.28377571	0.026764299	-0.32125491	-0.45630649	"WALKING_DOWNSTAIRS"
3	5	0.29709137	0.29709137	0.063092417	-0.18747422	-0.39261011	0.32255107	0.16136401	-0.39757859	-0.52129441	"WALKING_DOWNSTAIRS"
3	20	0.29692435	0.29692435	0.10155009	0.028033283	-0.13406075	0.30339086	0.17816047	-0.051396733	-0.1378999	"WALKING_DOWNSTAIRS"
3	20	0.36961314	0.36961314	0.025233229	-0.037880389	-0.2672887	0.2925325	0.13922197	-0.099493474	-0.22531647	"WALKING_DOWNSTAIRS"
3	5	0.31561494	0.31561494	0.039942769	-0.14657831	-0.36065647	0.19078378	0.074568132	-0.31593269	-0.37874438	"WALKING_DOWNSTAIRS"
3	5	0.26290604	0.26290604	0.082494501	-0.22842574	-0.34497788	0.22588236	0.099598776	-0.31156122	-0.37038863	"WALKING_DOWNSTAIRS"
3	20	-0.01476814	-0.01476814	-0.28915815	-0.017151649	-0.44018326	0.0017769348	-0.24399993	-0.21503309	-0.39812137	"WALKING_DOWNSTAIRS"
3	20	0.059891834	0.059891834	-0.2160324	0.094409266	-0.42334671	0.052207804	-0.055323456	-0.11010647	-0.38436144	"WALKING_DOWNSTAIRS"
3	20	0.1133608	0.1133608	-0.16406246	-0.02542381	-0.38350366	0.10202782	-0.037588029	-0.23880778	-0.35981956	"WALKING_DOWNSTAIRS"
3	20	0.13533702	0.13533702	-0.17249798	-0.025251835	-0.33056707	0.15105593	-0.087085391	-0.21976774	-0.3689327	"WALKING_DOWNSTAIRS"
3	9	0.33077988	0.33077988	-0.02070047	-0.13932566	-0.38576646	0.088505121	-0.017678537	-0.35117011	-0.51199874	"WALKING_DOWNSTAIRS"
3	4	-0.22394554	-0.22394554	-0.42212853	-0.5540465	-0.70273138	-0.32082361	-0.43646176	-0.66350133	-0.74620856	"WALKING_DOWNSTAIRS"
3	18	-0.33261396	-0.33261396	-0.54858982	-0.55229277	-0.7625011	-0.38791163	-0.5105	-0.73120632	-0.83316845	"WALKING_DOWNSTAIRS"
3	18	-0.4033432	-0.4033432	-0.50917373	-0.25984698	-0.74888729	-0.36985307	-0.44675475	-0.58563333	-0.80685487	"WALKING_DOWNSTAIRS"
3	25	-0.3339492	-0.3339492	-0.59663917	-0.32447426	-0.74383095	-0.38593763	-0.46957262	-0.58351222	-0.7869842	"WALKING_DOWNSTAIRS"
3	25	-0.2626947	-0.2626947	-0.56494499	-0.35352537	-0.71982311	-0.36981215	-0.54287677	-0.63180819	-0.76346286	"WALKING_DOWNSTAIRS"
3	4	-0.24994177	-0.24994177	-0.35355392	-0.30678556	-0.60300309	-0.16498881	-0.33789425	-0.48402438	-0.64676101	"WALKING_DOWNSTAIRS"
3	4	-0.17467816	-0.17467816	-0.33633734	-0.39734534	-0.64192769	-0.10464423	-0.30506949	-0.57821267	-0.6902735	"WALKING_DOWNSTAIRS"
3	1	-0.088540677	-0.088540677	-0.16234534	-0.034722567	-0.27607448	-0.026763659	-0.052287846	-0.016616702	-0.12881429	"WALKING_DOWNSTAIRS"
3	1	-0.098690394	-0.098690394	-0.14837988	-0.0017205241	-0.33121028	0.13857762	-0.06871901	-0.21859904	-0.3306513	"WALKING_DOWNSTAIRS"
